s,p,q
-25,3.3405172482997e-05,0.000319386715113364
-24,6.80782434362822e-05,0.00053627776789687
-23,0.000133466281155596,0.00086644403710352
-22,0.000251844409223857,0.00134873223847315
-21,0.000457647840978649,0.00202589821694323
-20,0.000801344688674988,0.00294177741304354
-19,0.0013528629624804,0.00413821216556334
-18,0.00220341806526272,0.00565240133452089
-17,0.00346427756618019,0.00751504903742991
-16,0.0052609555463844,0.00974904732234784
-15,0.00772171409539632,0.0123676888397766
-14,0.0109601570532664,0.0153709994664495
-13,0.0150530780860569,0.0187391061799281
-12,0.0200163295082451,0.0224227267698808
-11,0.0257828976320093,0.026332566449741
-10,0.032188122645732,0.0303309577047948
-9,0.0389666963826831,0.0342297487330331
-8,0.0457645763331316,0.037797793279329
-7,0.0521664766007785,0.0407794871106303
-6,0.0577366385187566,0.042923156342058
-5,0.0620677812773963,0.0440154587282384
-4,0.0648310682429586,0.04391597412794
-3,0.0658190118246619,0.0425852904356924
-2,0.0649737165280588,0.0401003792539379
-1,0.0623948164146583,0.0366529508542415
0,0.0583248014865717,0.032529582195282
1,0.0531137225989049,0.0280761812508986
2,0.0471696455418359,0.0236528975065568
3,0.0409044696420564,0.0195878929246129
4,0.0346856644336666,0.0161386804504733
5,0.028802564079157,0.0134678469850475
6,0.0234515782747944,0.0116364360158104
7,0.0187394754816186,0.0106141025713742
8,0.0146995861790775,0.0103015151621545
9,0.0113137348333982,0.010558266669889
10,0.00853328371262328,0.0112292278419709
11,0.0062951277164223,0.0121638113303201
12,0.00453148786665835,0.0132255447724518
13,0.0031746754900868,0.0142928348439757
14,0.00215900859508649,0.0152547627463122
15,0.00142184429009275,0.0160071582303781
16,0.000904803240365789,0.0164534765184799
17,0.000555337627242834,0.0165123597583046
18,0.000328240815113795,0.0161302402882574
19,0.00018660233950874,0.0152944331286113
20,0.00010192857893157,0.0140411623718572
21,5.34547108591108e-05,0.0124543380586462
22,2.6897909213508e-05,0.010654052799075
23,1.29803014034986e-05,0.00877733683657001
24,6.00514056006328e-06,0.00695622503123291
25,2.66261947896487e-06,0.00529874496762384
