s,p,q
-25,1.3575619417799e-05,1.18008155644833e-05
-24,2.84132153142569e-05,2.63133452070939e-05
-23,5.70739885652521e-05,5.63512716061102e-05
-22,0.000110077986971617,0.000115913300455035
-21,0.000203952996009655,0.000229033488186258
-20,0.000363238374766694,0.000434741493268575
-19,0.000622297759578106,0.000792785974075303
-18,0.00102640108020653,0.00138898185681122
-17,0.00163145887370603,0.00233815542840814
-16,0.00250188616964577,0.00378186083209095
-15,0.00370637227790626,0.00587777338060718
-14,0.00531178287686632,0.00877845842300952
-13,0.00737587556629926,0.0125994532397331
-12,0.00993978291175746,0.0173802123422876
-11,0.0130211816673,0.0230456751204822
-10,0.0166087544492421,0.0293795318508243
-9,0.0206581696562377,0.0360208884522492
-8,0.0250896422324851,0.0424926078476282
-7,0.029787361263021,0.0482620814858663
-6,0.0346015643911005,0.0528252953244199
-5,0.0393543936202876,0.0557960559837201
-4,0.0438503907677872,0.0569777864561585
-3,0.047891356646329,0.0563978477719819
-2,0.0512936072260749,0.0542938542926641
-1,0.053904209087225,0.0510550779301086
0,0.0556124723670114,0.0471350974519888
1,0.0563542850046098,0.0429597056774386
2,0.0561094198627952,0.0388540669697321
3,0.054894604845214,0.0350055634010469
4,0.0527565669746869,0.0314667644670959
5,0.0497686244863633,0.0281909284189973
6,0.0460319218706667,0.0250843504565983
7,0.0416792806677612,0.0220577943905184
8,0.0368774502979426,0.0190628979229559
9,0.0318234184896871,0.0161066638754258
10,0.0267324850659436,0.0132449828221465
11,0.0218190720385025,0.0105619939416143
12,0.0172742568330583,0.00814457793591147
13,0.0132454963976044,0.0060603918724797
14,0.00982344887780912,0.00434469670053913
15,0.00703859005423946,0.0029973574769634
16,0.00486746231669179,0.0019882012137264
17,0.00324597313799754,0.00126718437721596
18,0.00208590265349809,0.000775636455320458
19,0.00129084392724593,0.000455768566044863
20,0.000768851681291843,0.000257016829692058
21,0.000440542206889385,0.000139058768592394
22,0.000242727497880035,7.21709324679951e-05
23,0.000128548425589715,3.59232228806504e-05
24,6.54149651156309e-05,1.7146301827949e-05
25,3.19749877536734e-05,7.84675207724407e-06
