s,p,q
-25,8.12325278101152e-05,9.21643148907674e-06
-24,0.000152042717573186,2.03265014694916e-05
-23,0.000273332289116498,4.30774117909051e-05
-22,0.000472277059407041,8.77482725157707e-05
-21,0.000784943049021729,0.000171848821466777
-20,0.00125616332634512,0.000323662477510348
-19,0.0019379481847868,0.000586403543692849
-18,0.00288636623710578,0.00102230906114933
-17,0.00415732739388021,0.00171544070326676
-16,0.00580219148170195,0.00277146352793956
-15,0.007864366439452,0.00431244322824395
-14,0.0103778112823666,0.00646505604550451
-13,0.0133675402408905,0.00934175877596113
-12,0.0168510193614112,0.0130164113317498
-11,0.0208382092001139,0.017498205855029
-10,0.0253275269160562,0.0227097815944162
-9,0.0302956645748065,0.0284761511691963
-8,0.0356811403701328,0.0345297792403795
-7,0.0413643031706885,0.0405337174391364
-6,0.0471494047187061,0.0461198911964581
-5,0.0527561771733129,0.0509350259526596
-4,0.0578280770384408,0.05468409359834
-3,0.0619614541351884,0.0571617742017033
-2,0.0647546918752472,0.0582662302875117
-1,0.0658701094823658,0.0579950686943217
0,0.0650960885734851,0.0564284923171432
1,0.0623945389304044,0.0537073062841247
2,0.057920765210029,0.0500127956214472
3,0.0520089342513796,0.0455522295259055
4,0.0451249859237859,0.0405496867469046
5,0.0377972338201224,0.0352390099275508
6,0.0305403032721832,0.0298551471519546
7,0.023788775499625,0.0246218179640016
8,0.0178529951502955,0.0197361959725806
9,0.0129026111619862,0.0153536416383025
10,0.00897604754151336,0.0115763776221304
11,0.00600853086608007,0.00844914619663606
12,0.00386882113973423,0.00596288083652477
13,0.00239541896751354,0.00406520446433085
14,0.00142578215409418,0.00267498161859948
15,0.000815603792798134,0.00169762948679429
16,0.000448283573858305,0.00103837885686898
17,0.000236686584515148,0.000611781451139106
18,0.000120018210856559,0.000346997040359006
19,5.84364748523611e-05,0.000189376735981341
20,2.7314906553548e-05,9.94029718890496e-05
21,1.22550288459913e-05,5.01603448069782e-05
22,5.27657743907959e-06,2.43243414210451e-05
23,2.17992908610905e-06,1.1331451163545e-05
24,8.64007191448946e-07,5.06933282338346e-06
25,3.28484002181349e-07,2.17723702109423e-06
