s,p,q
-25,1.12797976031913e-05,0.00867818072675658
-24,2.47005010728551e-05,0.00987810902274135
-23,5.19252211670888e-05,0.0108806926494594
-22,0.000104808779161229,0.0116081599832925
-21,0.000203165448522811,0.0120044493645196
-20,0.000378295294031252,0.0120430184584745
-19,0.000676783600878275,0.011732045824439
-18,0.00116367658478325,0.011116819424549
-17,0.00192365044635408,0.0102791263669266
-16,0.00305849504628044,0.00933332510114658
-15,0.00467939997872289,0.0084186962187094
-14,0.00689338737225566,0.00768777557320913
-13,0.00978480935043535,0.00729072489411422
-12,0.0133948065587565,0.00735640198706374
-11,0.0177033369322874,0.00797167863277254
-10,0.0226189831914145,0.00916170597666116
-9,0.0279805810237939,0.0108750454071497
-8,0.0335717425982123,0.0129783656782997
-7,0.0391453973274334,0.0152650352920733
-6,0.0444520309338861,0.0174798265070354
-5,0.0492639548689761,0.0193581086188066
-4,0.0533895482830941,0.0206732469808261
-3,0.0566755665759346,0.021282072681495
-2,0.0590006281954581,0.0211569700240671
-1,0.0602666444531978,0.0203953292502325
0,0.0603955280562538,0.0192024979337571
1,0.0593356714597725,0.0178513129340153
2,0.0570776720602797,0.0166275368272014
3,0.0536738300719856,0.0157740750986525
4,0.0492532165949147,0.0154467578615449
5,0.0440247228570669,0.015691030427491
6,0.038264120368951,0.0164433601483425
7,0.0322862664479571,0.0175551621776422
8,0.0264082208648904,0.0188320580021974
9,0.0209116143588447,0.0200783414685918
10,0.0160124620442365,0.0211361244367699
11,0.0118440976868104,0.0219107106589441
12,0.0084551060375302,0.0223777301313999
13,0.00582037838045769,0.0225724470409247
14,0.00386079462918995,0.0225661686726238
15,0.00246607141400682,0.02243762197793
16,0.00151592121398848,0.0222477394188447
17,0.000896300990813365,0.0220244176214722
18,0.000509477529265337,0.0217601639728785
19,0.000278291050348696,0.0214213781899736
20,0.000146017662402599,0.0209647131581094
21,7.35682686073457e-05,0.0203545278775698
22,3.5581014973278e-05,0.0195761312944731
23,1.65145820055658e-05,0.018641744693182
24,7.35412192322671e-06,0.0175887978710929
25,3.14132566112546e-06,0.0164722651637681
