s,p,q
-25,0.000287295724036149,0.00987979803773214
-24,0.000480824236401617,0.0116143174419031
-23,0.00077151203190458,0.0132819887365264
-22,0.00118751858149657,0.0147865330422393
-21,0.00175478197282909,0.0160289858655492
-20,0.00249215890388406,0.0169148255109087
-19,0.00340702612736686,0.0173634285199595
-18,0.00449319440865029,0.0173193981169653
-17,0.00573287176347113,0.0167638014235815
-16,0.00710343123649098,0.0157221752936828
-15,0.00858797513620766,0.0142661003054135
-14,0.0101866786232038,0.0125065037032097
-13,0.0119245174064183,0.0105792378679825
-12,0.0138511025742797,0.00862595144195366
-11,0.0160303494066899,0.00677480618742571
-10,0.018521170572793,0.00512559437937349
-9,0.0213540864939197,0.00374235790849618
-8,0.0245110203027925,0.0026543580156287
-7,0.0279153899310646,0.00186406153052251
-6,0.0314367108674011,0.00135936753628466
-5,0.0349092442223071,0.00112683689659803
-4,0.0381595352506244,0.00116302988914175
-3,0.0410347919228537,0.00148181879824467
-2,0.043424009106608,0.00211637693080289
-1,0.0452664506219945,0.00311530329152948
0,0.046546427775289,0.0045330732428373
1,0.0472776466329073,0.00641584014243925
2,0.0474833070889444,0.00878460231481285
3,0.0471788519570352,0.011618758892966
4,0.0463628102596099,0.0148437884295355
5,0.0450182278985996,0.0183268054781537
6,0.0431237417220561,0.0218827930666249
7,0.040670453207154,0.0252923430198513
8,0.0376791665094224,0.0283290714926451
9,0.034212618246275,0.0307921349628489
10,0.0303789037653848,0.0325372485493876
11,0.0263248404905276,0.0334990582778736
12,0.0222207160849315,0.033699097552631
13,0.0182399798070951,0.0332367888639253
14,0.0145384295332251,0.0322653081684736
15,0.0112371806870112,0.0309583382315639
16,0.00841240397397128,0.0294763523813444
17,0.00609296650067965,0.0279410370990753
18,0.0042652638232527,0.0264236415947826
19,0.00288315618292481,0.0249484002532102
20,0.00188028194780505,0.0235074531273734
21,0.00118213233052046,0.0220806608276471
22,0.000715946002337567,0.0206533562128342
23,0.000417420927148172,0.0192271626822166
24,0.00023414333736661,0.0178222947742761
25,0.000126287726750862,0.0164727093754212
