s,p,q
-25,2.94168814787088e-05,0.00263469146891952
-24,5.98327193131959e-05,0.00361091719989983
-23,0.000117077366894643,0.00476951723446387
-22,0.000220534272597824,0.00608036028808497
-21,0.000400163825539687,0.00749471781417611
-20,0.000699928682666323,0.00895176797777042
-19,0.00118091133865837,0.0103891544916952
-18,0.00192313641854375,0.0117558364194169
-17,0.00302477668349225,0.0130246536672509
-16,0.00459726819380849,0.0142017547185163
-15,0.00675506746580723,0.0153302893809365
-14,0.00959953100806903,0.0164864533500215
-13,0.0131977799337134,0.0177670042827603
-12,0.0175593204699546,0.0192687702747861
-11,0.0226152011830126,0.0210624813359556
-10,0.0282058447412829,0.0231653350071349
-9,0.0340834873030605,0.0255185649771172
-8,0.0399327275384308,0.0279770829649992
-7,0.0454081068160594,0.0303171335212104
-6,0.0501820517996162,0.03226441557603
-5,0.0539919541717157,0.0335397589849322
-4,0.0566738355405758,0.0339136771904675
-3,0.0581731996206966,0.0332570218377781
-2,0.0585307332219609,0.0315743826677126
-1,0.0578490027106796,0.0290105268163733
0,0.0562527589391982,0.0258271741818234
1,0.0538570870560656,0.0223555093146018
2,0.0507536331446378,0.0189363070553669
3,0.0470172228824473,0.0158623165813552
4,0.042726791279269,0.0133359670064985
5,0.0379891911050177,0.0114504327080394
6,0.0329541416365019,0.0101955175407994
7,0.0278130038429401,0.0094837065310803
8,0.0227809471131557,0.00918756101660451
9,0.0180683830592977,0.00917805133163733
10,0.0138509066477239,0.00935438081450415
11,0.0102465724680412,0.0096588632219026
12,0.00730593545709038,0.010074723498106
13,0.00501568327641912,0.0106093611492018
14,0.00331273704275444,0.0112695699446956
15,0.00210358402504547,0.0120373978572171
16,0.00128355878959522,0.0128550391337133
17,0.000752252397326363,0.0136243167713106
18,0.000423296947068697,0.0142216958746984
19,0.000228627357025262,0.0145247881483446
20,0.000118495298201539,0.0144425915642865
21,5.892081877579e-05,0.0139404884185942
22,2.81027881733176e-05,0.013052655449811
23,1.28550046769776e-05,0.0118783668452461
24,5.63865535290355e-06,0.0105633131745158
25,2.37140225670425e-06,0.00927098177544626
