s,p,q
-25,3.99772294080699e-05,2.29889653877539e-07
-24,8.16816851507998e-05,6.0551327865026e-07
-23,0.000160063205068491,1.52954679164311e-06
-22,0.000300888530048169,3.70597322887648e-06
-21,0.000542729882986652,8.61421434894099e-06
-20,0.000939665270162758,1.92125656304832e-05
-19,0.00156228341422681,4.11248014119012e-05
-18,0.00249561280887974,8.45035117985664e-05
-17,0.00383280598944071,0.000166730278366265
-16,0.00566420730186566,0.00031597528089693
-15,0.00806276470226484,0.000575355124358955
-14,0.0110682528365942,0.00100698940382871
-13,0.0146738337329652,0.00169472527762467
-12,0.018818454239148,0.00274383106798799
-11,0.0233871842806888,0.00427579469974283
-10,0.0282192147134908,0.00641676002917333
-9,0.0331208821049539,0.00927925700067804
-8,0.0378799971048329,0.0129386681373999
-7,0.0422786342473747,0.0174079597272079
-6,0.0461040100397737,0.0226159621994405
-5,0.0491596604889228,0.0283951919886337
-4,0.051280010963187,0.0344843254527618
-3,0.0523495864092889,0.0405478568060083
-2,0.0523241418595458,0.0462116543278842
-1,0.0512470357781907,0.0511090303802358
0,0.0492527745768785,0.0549287628931895
1,0.0465522685191816,0.0574553209201
2,0.0434002916463813,0.058592919323303
3,0.0400523601258395,0.0583687575267679
4,0.0367225923617072,0.0569158903211249
5,0.0335540546221573,0.0544411062470327
6,0.0306087261016984,0.0511863999400986
7,0.0278775903995112,0.0473931408518414
8,0.02530530102335,0.0432758715603562
9,0.0228205520605502,0.0390088137314536
10,0.0203633761558931,0.034724154473212
11,0.0179032876901062,0.0305184078524083
12,0.0154459404679699,0.0264622450307974
13,0.0130293343291479,0.0226099330861683
14,0.0107127682664851,0.0190061148724638
15,0.00856255549912762,0.0156892462858484
16,0.00663825829062254,0.012692083637612
17,0.00498225644205443,0.0100401273472275
18,0.00361418368142465,0.00774908024377062
19,0.00253044116293004,0.00582236730394754
20,0.00170788033663742,0.00424964602146618
21,0.00111004207894993,0.00300696878102317
22,0.000694146799123685,0.00205882114453054
23,0.00041730932528493,0.00136174076218325
24,0.000241031618308378,0.000868791629763351
25,0.000133676971625947,0.000533983115627527
