s,p,q
-25,1.34241864001073e-05,1.17308870947647e-05
-24,2.83294952081255e-05,2.61274571622546e-05
-23,5.73893430500177e-05,5.58781920194867e-05
-22,0.00011164248986116,0.000114760673774707
-21,0.000208652685046763,0.000226345067769299
-20,0.000374830784418753,0.000428738928756742
-19,0.000647617895877866,0.000779957416370379
-18,0.00107688716321594,0.0013627407942949
-17,0.00172476518115591,0.00228678690332436
-16,0.00266311000292968,0.00368564224526766
-15,0.00396819674917872,0.00570535608075238
-14,0.00571275228831586,0.00848296380988103
-13,0.0079562173719722,0.012115262890454
-12,0.0107347535256074,0.0166220134003967
-11,0.0140527796045182,0.0219117415568471
-10,0.0178775507545806,0.0277611701103256
-9,0.0221375332516151,0.0338191498276261
-8,0.0267243774210264,0.0396416346276081
-7,0.0314975707225746,0.0447560116954507
-6,0.0362907016559198,0.0487431252624005
-5,0.0409187308157917,0.0513172015222277
-4,0.0451864415352928,0.0523812676373652
-3,0.0488988029865992,0.0520406094191475
-2,0.0518738620217983,0.0505684936855675
-1,0.0539578691421961,0.048333024667351
0,0.0550409724129996,0.0457062776496425
1,0.0550706244065403,0.0429820927530243
2,0.0540594759487174,0.0403251561954643
3,0.0520852820821849,0.0377628294281191
4,0.0492820485476789,0.0352169873320256
5,0.045823741236319,0.0325611358430881
6,0.0419036724793705,0.029682240755224
7,0.0377136119858954,0.0265282575812081
8,0.0334265023324252,0.0231297237216137
9,0.0291854886761009,0.019593564765758
10,0.0251001759534853,0.0160758281635745
11,0.0212491395662796,0.0127448562309699
12,0.0176862888986039,0.00974670641642331
13,0.0144481254467671,0.00718134498284709
14,0.0115593709629745,0.00509316511793845
15,0.00903563827434861,0.0034746735495343
16,0.00688327577428512,0.00227910271579569
17,0.00509766381024838,0.00143669185182006
18,0.00366168115333804,0.000870103974220278
19,0.00254573123801204,0.000506134758601358
20,0.00170988488993461,0.000282711567949623
21,0.00110778567716672,0.000151603550230702
22,0.000691350760160221,7.80329340738086e-05
23,0.000415155770072867,3.8545213458749e-05
24,0.000239659362871938,1.82689618075503e-05
25,0.000132898894230443,8.30692389571304e-06
