s,p,q
-25,1.79780992464703e-05,0.00667129674350311
-24,3.85122252415737e-05,0.0065635978688173
-23,7.91269336698966e-05,0.00670339255250167
-22,0.000155970185794439,0.00698269158934336
-21,0.000295048832604267,0.00728981986792292
-20,0.000535860970576796,0.00753562256981701
-19,0.000934801800688699,0.00767372289874994
-18,0.00156724713229442,0.00771064497051302
-17,0.00252691927696182,0.00770350032732958
-16,0.00392117854451361,0.00774550578585774
-15,0.00586143368032738,0.00794238323337011
-14,0.00844894128734345,0.00838504535237992
-13,0.0117576318333318,0.00912526446916344
-12,0.0158167878260707,0.010160811432794
-11,0.0205968721124397,0.0114346960952026
-10,0.0260012395485552,0.0128498636089362
-9,0.0318650057521955,0.0142966160802802
-8,0.0379606357654437,0.0156861061790515
-7,0.0440087239548031,0.0169806446792796
-6,0.0496925631491982,0.018211295853555
-5,0.0546763215577415,0.0194757767350061
-4,0.0586280299320758,0.020914651456417
-3,0.061248827586743,0.022669973318289
-2,0.0623081388389768,0.0248360917445957
-1,0.0616808786039253,0.0274155642006007
0,0.0593788993918625,0.0302928727981958
1,0.0555668288557732,0.0332348135209622
2,0.050553910556691,0.0359199154384646
3,0.0447587208888663,0.0379917588136646
4,0.0386511929154151,0.0391246295065126
5,0.0326835158514108,0.0390863970490858
6,0.0272254391292084,0.0377839247341427
7,0.0225187046510336,0.0352806913987381
8,0.0186600005817608,0.0317834164239935
9,0.0156138784532507,0.0276022476869545
10,0.0132492275074692,0.0230952033499185
11,0.0113876197321075,0.0186103406214452
12,0.00985047545152617,0.0144380187412142
13,0.00849446007504199,0.0107813911840787
14,0.00722950517482918,0.00774758169271167
15,0.00601945399267345,0.00535676134218401
16,0.00486979039639396,0.00356295980513536
17,0.00380913477575392,0.00227944683364482
18,0.00287101321194689,0.00140257741516721
19,0.00208045527424863,0.000830235968084014
20,0.00144729478911143,0.000473471125811268
21,0.000965647380133892,0.000261859541824632
22,0.000617559149958052,0.000144247306972095
23,0.000378414644938711,8.68196441259201e-05
24,0.000222115488641178,7.01801104386278e-05
25,0.000124865516547401,8.65639268271217e-05
