s,p,q
-25,0.000303476227068849,1.89823532509982e-05
-24,0.000509634136091217,4.0563180531399e-05
-23,0.000821274828740661,8.30757508999873e-05
-22,0.00127075887512134,0.000163096676559361
-21,0.00188928514076161,0.000306991756715595
-20,0.00270142551518237,0.000554138152923472
-19,0.00371932215706919,0.000959484829643201
-18,0.0049382406187447,0.00159415163443576
-17,0.0063354216027211,0.0025425137601525
-16,0.00787380855381415,0.00389441776076465
-15,0.009511189370047,0.00573202977162539
-14,0.0112137660117944,0.00811232433221784
-13,0.012971544038459,0.0110480640857888
-12,0.0148116693367088,0.0144916737729587
-11,0.0168053078716432,0.0183269445466138
-10,0.0190640930021258,0.0223725070768323
-9,0.0217236440876692,0.0263985099610567
-8,0.0249141671813428,0.0301545968178878
-7,0.0287214866161222,0.0334041753244909
-6,0.0331454989162409,0.0359581607687035
-5,0.0380660158484637,0.0377014048687655
-4,0.0432269795758461,0.0386067425191115
-3,0.048247946517166,0.0387343296215256
-2,0.0526662235021158,0.0382168890907362
-1,0.0560050996368267,0.0372340167182853
0,0.0578555260073276,0.0359805086619698
1,0.0579531752720138,0.034634609198482
2,0.0562322840617169,0.0333320034909727
3,0.0528426441879653,0.0321501796199362
4,0.0481251935163251,0.0311055414724929
5,0.0425520271310788,0.0301628151574194
6,0.0366451148874959,0.0292536085989739
7,0.0308922132222798,0.0282992222810881
8,0.0256775973292921,0.02723240178861
9,0.0212401166771758,0.0260136092777022
10,0.0176635709954196,0.0246391304510407
11,0.0148967136971089,0.0231403723950817
12,0.0127941785653797,0.0215755921746254
13,0.0111664413930248,0.0200167186718934
14,0.00982689451374478,0.0185346707211019
15,0.00862680023187018,0.0171864843925807
16,0.00747329962082617,0.0160066552939395
17,0.00633048076107145,0.0150036644307643
18,0.00520747817251088,0.0141612180365154
19,0.00413977752106649,0.0134428359358605
20,0.00317004510375345,0.0127983186447705
21,0.00233324846574338,0.0121711061110208
22,0.00164839495047387,0.0115060859024884
23,0.0011168117091758,0.0107575291280811
24,0.000725220563355442,0.00989641950702563
25,0.000451205127346745,0.00891584137493585
