s,p,q
-25,1.41251325963124e-05,5.8730410500027e-06
-24,3.00267007611637e-05,1.30725888458448e-05
-23,6.13236518830602e-05,2.78647994312108e-05
-22,0.00012037456924344,5.6881449780998e-05
-21,0.00022720996650693,0.000111209129418378
-20,0.000412595992333664,0.000208263902723168
-19,0.000721219025089472,0.000373645741609953
-18,0.00121426810887052,0.00064235563757724
-17,0.00197037807886878,0.00105851645017234
-16,0.00308372859427781,0.00167270780096181
-15,0.00465821698749535,0.00253639386469277
-14,0.00679713618053854,0.00369379582698698
-13,0.00958868501913909,0.00517282997540187
-12,0.0130887612177099,0.00697799084055872
-11,0.0173035483461698,0.00908864951056684
-10,0.0221750693732002,0.0114654902261201
-9,0.0275728765860434,0.0140654192473144
-8,0.0332943066782507,0.0168616622485899
-7,0.0390744078782401,0.0198621460235031
-6,0.0446050734665287,0.0231173476689443
-5,0.0495614588130865,0.0267100722011409
-4,0.053632676976525,0.0307245256813939
-3,0.0565531501320476,0.0351994781150172
-2,0.0581308059613699,0.0400777602675126
-1,0.0582685047827775,0.0451687788542893
0,0.0569756919770008,0.0501398481639271
1,0.0543683627406202,0.0545454174707251
2,0.0506569896540266,0.057892452912069
3,0.0461238772609288,0.0597287866844889
4,0.0410930490680249,0.0597331514093129
5,0.0358967898745125,0.0577838340955523
6,0.0308431231538854,0.0539881949901183
7,0.0261879139048505,0.0486659800627415
8,0.022114333126311,0.0422918393464868
9,0.0187214846121424,0.035412688979455
10,0.016023207269645,0.0285604865105291
11,0.0139572458636894,0.0221796386056929
12,0.0124038397867549,0.01658184045907
13,0.0112112328501546,0.0119323629935321
14,0.0102239883681044,0.00826367452298465
15,0.00930896186620318,0.00550702740437916
16,0.00837397991227313,0.00353107850355458
17,0.00737592028935644,0.0021782149724224
18,0.00631758560325759,0.00129267189055701
19,0.00523561613971983,0.000738264087056208
20,0.00418371090347958,0.000406508905713062
21,0.0032159830484254,0.000217599566501412
22,0.00237434069376817,0.000117155027325399
23,0.0016818891618459,7.12934417719069e-05
24,0.00114229240554014,6.17946047768591e-05
25,0.0007435059288975,8.22775907244968e-05
