s,p,q
-25,6.71826256687186e-05,0.00043462315087967
-24,0.000129891986726388,0.000698028817809951
-23,0.00024113562290312,0.00107512651048191
-22,0.000430006599853957,0.00158906552545697
-21,0.000736951294430157,0.00225575079908773
-20,0.00121453116729997,0.00307901726840855
-19,0.00192615142920765,0.00404745312564167
-18,0.00294204013380266,0.00513441922778051
-17,0.00433228485525807,0.0063020607281746
-16,0.00615757629013005,0.007508722034035
-15,0.0084592499697779,0.00871762023960103
-14,0.0112508925936244,0.00990363839834058
-13,0.0145138032200803,0.0110553532261387
-12,0.0181977597480212,0.0121711437488142
-11,0.0222269649320121,0.0132509455100551
-10,0.026509234842565,0.0142877686693291
-9,0.0309451693530986,0.0152641330622134
-8,0.0354338549754923,0.0161572026904625
-7,0.039872850429382,0.0169527676371441
-6,0.044152489587343,0.0176636168727322
-5,0.0481471115575472,0.0183442769769304
-4,0.0517077059439554,0.0190934272844663
-3,0.0546608491584454,0.0200383839475905
-2,0.0568174224632185,0.0213021826940814
-1,0.0579917924055091,0.022960884994259
0,0.0580287639675842,0.0250040279596797
1,0.0568327704441254,0.0273123045127443
2,0.0543923782321714,0.0296626871709553
3,0.0507937361335386,0.0317632880205244
4,0.0462189530335353,0.0333109040162736
5,0.0409288569609467,0.0340567251307202
6,0.0352331718567676,0.033862755323788
7,0.0294538638804624,0.0327340937337383
8,0.0238885929915501,0.0308192780235734
9,0.0187806797208892,0.0283798083983165
10,0.014300065024043,0.0257377618525402
11,0.0105370404931004,0.0232148718752058
12,0.00750780743287034,0.0210768522932504
13,0.00516883213632973,0.0194937537761875
14,0.00343588755031512,0.0185222287385749
15,0.00220367474204009,0.0181102989433518
16,0.00136278311875541,0.0181207416855666
17,0.000812083329341167,0.0183662163961283
18,0.000466025182678632,0.0186480344191266
19,0.000257401316295982,0.0187910225282614
20,0.000136766633058103,0.018668935349476
21,6.98732336975077e-05,0.0182177055591064
22,3.43094442014308e-05,0.0174366508647391
23,1.61851428366388e-05,0.0163798238224591
24,7.33269238180135e-06,0.0151406234754269
25,3.18943513012348e-06,0.0138327491732128
