s,p,q
-25,1.95934870003498e-05,0.000431006150191088
-24,4.14158619402237e-05,0.000690069735039204
-23,8.39934300079011e-05,0.001058357452674
-22,0.000163482194833979,0.00155523681251387
-21,0.000305482486596796,0.00219040865384527
-20,0.000548229098490011,0.00295817127063162
-19,0.000945357643582834,0.00383345898517034
-18,0.0015671863238513,0.00477159041224996
-17,0.00249923035851015,0.00571303927271402
-16,0.00383678264394003,0.00659315870273125
-15,0.0056749905558997,0.00735501268183628
-14,0.0080949249513448,0.00796197856015686
-13,0.0111474409349493,0.00840632913504936
-12,0.0148377416991919,0.00871102132018175
-11,0.0191140005192734,0.00892424009325991
-10,0.0238628777572555,0.00910903591435464
-9,0.0289133700240043,0.00933243406219843
-8,0.0340486257404845,0.00965861731346319
-7,0.0390238278044245,0.0101488166944211
-6,0.0435874985522108,0.0108670016320715
-5,0.0475036965840392,0.0118867971678368
-4,0.050573139078204,0.0132930147450716
-3,0.0526516852187269,0.0151720328859457
-2,0.0536644844371113,0.0175891572549213
-1,0.0536136052829041,0.0205568386912568
0,0.0525767844805274,0.0240030450962138
1,0.0506957928493233,0.0277518003494828
2,0.0481550312029707,0.0315263677940761
3,0.0451537805827756,0.0349797813662086
4,0.0418778719187242,0.0377491402247963
5,0.0384772389877512,0.0395221351106436
6,0.0350543491512324,0.0400995381100691
7,0.0316653047713005,0.0394376004161131
8,0.028331673725894,0.0376593954694415
9,0.0250582218911045,0.0350323399948171
10,0.02185062690901,0.0319177264444052
11,0.0187281144556376,0.0287045570212352
12,0.015728216522107,0.0257427231782132
13,0.0129035688882834,0.0232893748569628
14,0.0103129367187151,0.0214780222657335
15,0.00800990006002558,0.0203139749171528
16,0.00603268724445818,0.0196937323675869
17,0.0043977278909553,0.019441248563497
18,0.00309805310597291,0.0193514957658503
19,0.00210620535144302,0.0192317661673965
20,0.00138024922007323,0.0189333349742699
21,0.00087101523052463,0.0183695733343946
22,0.000528852250160131,0.0175201728889166
23,0.000308720777466741,0.0164238050435311
24,0.000173160526775685,0.0151627985257062
25,9.32721175277526e-05,0.0138434543314985
