s,p,q
-25,1.65696858474311e-05,7.84825548700022e-06
-24,3.43921646314939e-05,1.71057327751794e-05
-23,6.85330045029739e-05,3.58218296350708e-05
-22,0.000131168471530969,7.21080735046e-05
-21,0.000241254008664948,0.000139591721771762
-20,0.000426674693474725,0.00026001676864299
-19,0.00072610400827185,0.000466284675502043
-18,0.00118994753367019,0.000805500757848862
-17,0.00187966646681812,0.00134126978974738
-16,0.00286489166969954,0.00215419074071543
-15,0.00421809931282605,0.00333936189785733
-14,0.00600718208550691,0.00499986499303902
-13,0.00828686704096654,0.00723575418823426
-12,0.0110903809541044,0.0101290355013618
-11,0.0144228356639467,0.0137263335831166
-10,0.0182574027663233,0.0180220917641088
-9,0.0225345611734323,0.0229458219288561
-8,0.0271638120470257,0.0283567329763026
-7,0.0320266404338736,0.0340478596984056
-6,0.0369794822832489,0.0397597979367459
-5,0.0418561338181304,0.0452019265452435
-4,0.0464702075642091,0.0500773687466433
-3,0.0506193928223725,0.0541075745081279
-2,0.0540937872346188,0.0570534336117647
-1,0.0566899484733274,0.0587317185179454
0,0.058230523622969,0.0590273934232282
1,0.0585868781327045,0.0579029471948374
2,0.0577000443978138,0.0554050747218936
3,0.0555945636361022,0.0516672982258927
4,0.0523809546026158,0.0469056816930438
5,0.0482453449483921,0.0414048120439522
6,0.0434282212307003,0.0354931305934814
7,0.0381969719011549,0.0295098874346969
8,0.0328179350795654,0.0237690913761594
9,0.027532831748141,0.018527420293996
10,0.0225423846327272,0.0139623903260963
11,0.0179976205765032,0.0101644091248528
12,0.0139977111649389,0.00714272287025992
13,0.0105925761305491,0.00484203213620763
14,0.00778865057838161,0.00316469116230744
15,0.0055567017008757,0.00199324461967763
16,0.00384093289861845,0.00120927069946053
17,0.00256866946341977,0.000706391354993179
18,0.00165979254350025,0.000397159080317132
19,0.00103500660658827,0.000214846985700662
20,0.000622156633297763,0.000111788176803103
21,0.000360166221454164,5.59276925864925e-05
22,0.000200625612577236,2.68961736684876e-05
23,0.000107456802670051,1.24296820030134e-05
24,5.53063695703785e-05,5.51840982764008e-06
25,2.73388261020979e-05,2.35307665853058e-06
