s,p,q
-25,7.6374171983729e-07,0.000316165247874832
-24,1.96065750592927e-06,0.000529308822415553
-23,4.83012331987433e-06,0.000852047401554676
-22,1.1419875477511e-05,0.00132034408942643
-21,2.591544532709e-05,0.0019724964569443
-20,5.64546742437367e-05,0.00284600855425877
-19,0.000118069380752373,0.00397461221159612
-18,0.000237096804174344,0.00538646213326929
-17,0.000457217531398773,0.00710422963074719
-16,0.000846816932950887,0.00914697313577038
-15,0.00150657073717567,0.0115324710609095
-14,0.00257507512288987,0.0142776446619632
-13,0.00422922608543235,0.0173943843842245
-12,0.00667537807605987,0.0208789894627013
-11,0.0101277049009856,0.0246955865619009
-10,0.014772200849636,0.0287568010169411
-9,0.0207185431004022,0.0329076326981932
-8,0.027947007582804,0.0369197841971079
-7,0.0362623805401274,0.0405026983763455
-6,0.0452693822489409,0.0433340358217841
-5,0.0543827068913144,0.0451069072116537
-4,0.0628786004817528,0.0455853745231876
-3,0.0699848671010727,0.0446555238428514
-2,0.0749949876967617,0.0423585621632473
-1,0.0773833305349088,0.038895712426473
0,0.0768955476015268,0.0346015327584426
1,0.0735927520124991,0.0298906407964786
2,0.0678389807873754,0.0251899720068313
3,0.0602354821692463,0.0208723059672982
4,0.0515181384337423,0.0172058118405145
5,0.0424419971373914,0.0143293729043216
6,0.0336775083769998,0.0122562809710688
7,0.0257371867840709,0.0109018057289079
8,0.0189415835626943,0.0101250092636253
9,0.0134230835262869,0.00977299631900342
10,0.00915812529930508,0.00971666799292289
11,0.00601462694271497,0.00987040986168777
12,0.00380173287887782,0.0101930232681589
13,0.00231229388745983,0.0106724224482379
14,0.00135302812288789,0.0113009349641662
15,0.000761524940334044,0.0120503649138725
16,0.000412177762253099,0.0128556368654857
17,0.000214494988210054,0.0136128635616099
18,0.000107297910570903,0.0141929176766471
19,5.15842716577853e-05,0.0144665218942741
20,2.38290816834139e-05,0.0143331601504261
21,1.05748800218415e-05,0.0137449880504419
22,4.50752785521058e-06,0.0127187066199341
23,1.84508215602368e-06,0.0113323391100931
24,7.25153292867844e-07,0.00970853534574734
25,2.73593911589715e-07,0.00798978102460107
