s,p,q
-25,2.14937013583952e-05,6.0125260160825e-07
-24,4.48239596574821e-05,1.51397848823162e-06
-23,8.95860930811513e-05,3.65546004131262e-06
-22,0.000171631791074562,8.46422240169683e-06
-21,0.000315286073111979,1.8798704637863e-05
-20,0.000555547055477061,4.00543494431414e-05
-19,0.000939401805653034,8.18938885718785e-05
-18,0.00152532154153086,0.000160712283020614
-17,0.00238008057856266,0.000302815060029387
-16,0.00357254885487991,0.000548017149175274
-15,0.0051650488558877,0.00095297658550112
-14,0.00720401808977025,0.00159313968060768
-13,0.00971260477660141,0.00256184843824559
-12,0.0126878713612626,0.00396515832853973
-11,0.0161040966928435,0.00591142366912545
-10,0.0199213585277279,0.00849578512314064
-9,0.0240958905444124,0.0117811711919173
-8,0.028586852242709,0.015778901580411
-7,0.0333542939407988,0.0204329331115856
-6,0.0383457443100299,0.0256117847301856
-5,0.0434734169029564,0.0311110774881548
-4,0.0485889350442923,0.0366676669176339
-3,0.0534656876810257,0.0419840480616198
-2,0.0577988400010353,0.0467596520840778
-1,0.0612291511718101,0.0507242468081457
0,0.063390021356371,0.0536680958522265
1,0.063969654442333,0.0554638707664141
2,0.0627743726353407,0.0560765561995945
3,0.0597770375419276,0.0555596963681806
4,0.0551371711083152,0.0540390572310034
5,0.0491861674809372,0.0516875374382498
6,0.0423799720941152,0.0486971000848038
7,0.035230000990444,0.0452538471660976
8,0.0282282515551753,0.0415208812451119
9,0.0217829900259177,0.0376308195400526
10,0.0161772310465012,0.0336868393263904
11,0.0115551485519005,0.0297690635036783
12,0.00793409517743978,0.0259425367899076
13,0.00523437984532242,0.022263838986874
14,0.00331665290841506,0.0187848395048844
15,0.00201764631198173,0.0155534583493618
16,0.00117804798008117,0.0126121316546198
17,0.000659984229784317,0.00999497562305116
18,0.000354691984181133,0.00772463275695917
19,0.000182820146763034,0.00580968038075168
20,9.03588348616226e-05,0.00424333785808691
21,4.28173781338618e-05,0.00300396440888776
22,1.94495739328772e-05,0.0020574508744861
23,8.46810010854859e-06,0.00136114238520926
24,3.53345591930389e-06,0.000868541485676447
25,1.41289178970745e-06,0.000533883024245945
