s,p,q
-25,4.07130007886751e-06,8.18636789090099e-06
-24,9.34622176620463e-06,1.7908582117946e-05
-23,2.05853913497556e-05,3.76432809144316e-05
-22,4.35138019161116e-05,7.60554184834494e-05
-21,8.83050927985587e-05,0.000147760786097983
-20,0.000172109885848681,0.000276155634184279
-19,0.000322319050973883,0.000496709879797357
-18,0.000580305922024967,0.000860208089062961
-17,0.00100504476337872,0.00143503815039459
-16,0.00167562438531903,0.0023072836476194
-15,0.0026913954941899,0.00357723957273522
-14,0.00416846754219679,0.00535123035141091
-13,0.00623162793667825,0.00772839541232024
-12,0.00900149996366549,0.0107833965686402
-11,0.0125777313057177,0.01454753746015
-10,0.0170199326336476,0.0189920831248583
-9,0.0223286841894506,0.0240180377232457
-8,0.0284290738667256,0.0294558269501325
-7,0.035159046112743,0.0350761968443218
-6,0.042264624607666,0.0406107183880411
-5,0.0494040613949856,0.045777604278782
-4,0.0561630733197757,0.0503072336560637
-3,0.0620830445643652,0.0539625260099114
-2,0.0667026938479755,0.0565518943173577
-1,0.0696108121522367,0.0579357895442172
0,0.070503649157579,0.0580302189236908
1,0.0692366826398514,0.0568108371612297
2,0.0658586915045914,0.0543191126245394
3,0.0606177774681533,0.050668756851016
4,0.0539345164050854,0.0460479053914674
5,0.0463454071911431,0.0407120468331881
6,0.0384276219057431,0.0349649078937433
7,0.0307209647769956,0.0291285330095989
8,0.0236631703549499,0.0235078547675049
9,0.0175502526446389,0.0183573554874147
10,0.0125263048033798,0.0138570505234027
11,0.00859957320693448,0.0101022682373473
12,0.00567617351606657,0.00710778504785636
13,0.00360074364483737,0.00482329892160556
14,0.00219451774080664,0.00315510721650203
15,0.00128459450599517,0.00198856432929828
16,0.000722034125583855,0.00120708822266402
17,0.000389593476472687,0.000705419271028283
18,0.000201760790228482,0.000396745418426904
19,0.000100265531853107,0.000214678768701773
20,4.7806125732585e-05,0.000111722794628824
21,2.18658865456155e-05,5.59033993178389e-05
22,9.59275760563429e-06,2.68875436270472e-05
23,4.03607848372836e-06,1.2426750462295e-05
24,1.62842377867367e-06,5.51745750400665e-06
25,6.29975061702856e-07,2.35278077362223e-06
