s,p,q
-25,1.41573519870697e-05,8.8584186722123e-06
-24,3.10883287313275e-05,1.87871984329752e-05
-23,6.54478872290488e-05,3.82209265855467e-05
-22,0.000132108591638464,7.46161789007473e-05
-21,0.00025572010226986,0.000139845820170834
-20,0.00047475172157369,0.000251757502739858
-19,0.000845504017180046,0.000435623468398735
-18,0.00144478846024924,0.000725057630134037
-17,0.00236940834445695,0.00116190385381332
-16,0.00373035391550154,0.00179467981022018
-15,0.00564010989499988,0.00267544135797781
-14,0.00819291858654738,0.00385538225623448
-13,0.0114401822636925,0.00537996671534335
-12,0.0153658825856255,0.00728468901280616
-11,0.0198689483918121,0.00959244835085043
-10,0.024759765652389,0.0123129259312055
-9,0.0297757046673744,0.015443388302881
-8,0.0346157414852472,0.0189693879384771
-7,0.0389882100883109,0.0228633839634576
-6,0.0426605388648283,0.0270797655325481
-5,0.0454976800717272,0.0315462065541076
-4,0.0474781111199926,0.0361533392441204
-3,0.0486824371981133,0.0407466379655944
-2,0.049257785778152,0.0451252549567302
-1,0.0493684871197522,0.0490516965490955
0,0.0491473967504461,0.0522736175442654
1,0.0486613954263542,0.0545553195205945
2,0.0478996393004496,0.0557129993629887
3,0.04678599414005,0.0556457406316131
4,0.0452102559378762,0.054354550084309
5,0.0430682545402822,0.0519444415637402
6,0.0402996955601046,0.0486088044179273
7,0.0369144093170672,0.0445996814869172
8,0.0330015426253084,0.0401907738228165
9,0.0287208565880755,0.0356411585240205
10,0.0242794949088715,0.0311667524355292
11,0.0199004949950952,0.0269239992765197
12,0.015790454074238,0.0230069568512012
13,0.0121130749557604,0.0194558105257001
14,0.0089731495180897,0.0162725716477005
15,0.00641257763550947,0.0134387872898361
16,0.00441711150500252,0.0109305921620724
17,0.00293041517946628,0.00872809766129037
18,0.00187116582005909,0.00681833951760538
19,0.00114929167433919,0.00519305547820976
20,0.000678667099992028,0.00384381689862022
21,0.000385117394546451,0.00275721718441532
22,0.000209925360476524,0.00191207309702097
23,0.000109880153997076,0.00127938102225503
24,5.52105740305745e-05,0.000824625569795534
25,2.6622975303977e-05,0.000511345905606971
