s,p,q
-25,1.25461996631835e-05,0.000316165247851201
-24,2.73781210997424e-05,0.000529308822311709
-23,5.72883975598312e-05,0.00085204740111801
-22,0.000114967779982912,0.00132034408766946
-21,0.000221319722909573,0.00197249645018039
-20,0.000408792328892708,0.00284600852934562
-19,0.000724682524306998,0.00397461212380958
-18,0.00123339766857744,0.00538646183735649
-17,0.00201625829245733,0.00710422867663098
-16,0.00316731103842081,0.00914697019337164
-15,0.00478404481166483,0.0115324623828836
-14,0.00695300991925022,0.0142776201876466
-13,0.00973201740439044,0.0173943183885904
-12,0.0131323888180457,0.02087881933609
-11,0.017105905353609,0.0246951673723746
-10,0.0215409258807683,0.0287558139466799
-9,0.0262702335269307,0.0329054119920649
-8,0.0310898578208737,0.0369150118685717
-7,0.0357844883816007,0.040492904869916
-6,0.0401526475729844,0.0433148507082285
-5,0.0440247820845362,0.0450710455856072
-4,0.0472701953059788,0.0455214422616571
-3,0.0497933316403183,0.0445468879842979
-2,0.0515243958847676,0.0421827426547415
-1,0.0524115372140911,0.0386249439934875
0,0.0524206223509487,0.0342052078211512
1,0.0515443389928966,0.0293401418042393
2,0.049816937589978,0.0244658415198015
3,0.0473269630191276,0.0199728178900413
4,0.0442198832020391,0.0161550176113294
5,0.0406859822031498,0.013181995654825
6,0.0369347594439603,0.0110968601176599
7,0.0331627090884912,0.00983653008710479
8,0.0295242298977105,0.0092666204655506
9,0.0261143557787477,0.00922144847098925
10,0.0229676274471553,0.00954004387779597
11,0.0200717459629049,0.0100911113062287
12,0.0173900016918897,0.0107831024467606
13,0.0148844900943746,0.0115593972559035
14,0.0125331562111968,0.0123824180367909
15,0.0103368929040436,0.0132134306816864
16,0.00831675093319854,0.0139958853946687
17,0.00650436043992433,0.0146488321797753
18,0.00493005688096586,0.0150734052616728
19,0.00361285847248886,0.015170693640547
20,0.00255488375211689,0.0148651618527807
21,0.00174083600372785,0.0141257183652387
22,0.00114155226999565,0.0129773244809166
23,0.000719743863734523,0.0114993275659686
24,0.000435994293513209,0.00981114816622573
25,0.000253597511655016,0.00804984267663797
