s,p,q
-25,1.11843912534187e-05,0.0101185329929894
-24,2.45099344076992e-05,0.0122908439162139
-23,5.15895730980316e-05,0.0146614854047636
-22,0.00010432742742305,0.0171876189497313
-21,0.000202763914731396,0.0197932664726476
-20,0.000378870130631007,0.0223605455244592
-19,0.000680869193291499,0.0247301120405463
-18,0.00117731277587077,0.0267150358352755
-17,0.00195962123100181,0.0281281267806625
-16,0.00314136514439787,0.0288175009532005
-15,0.00485245566522347,0.028701061586842
-14,0.00722685516241515,0.0277894590034418
-13,0.0103835492941857,0.0261897205445053
-12,0.0144022523644544,0.0240873068888574
-11,0.0192972954531978,0.0217108649481474
-10,0.0249947964076574,0.0192890890815518
-9,0.0313189012768174,0.0170111567013609
-8,0.0379921592529525,0.0150006542584598
-7,0.0446528615341721,0.0133084927268091
-6,0.050888809845462,0.0119246198803701
-5,0.056283241551356,0.0108031939758792
-4,0.0604654771573427,0.00989275138185633
-3,0.0631571654169143,0.00916248028552694
-2,0.0642053726492809,0.00861782048648326
-1,0.0635962959167675,0.00830232841420661
0,0.0614475803263276,0.00828678871820828
1,0.057982040054449,0.00864971178838074
2,0.0534896533575263,0.00945488849331922
3,0.0482867677051663,0.0107314828240667
4,0.0426808648839454,0.0124606984288998
5,0.0369462909847155,0.0145711019690572
6,0.0313122353204139,0.0169428928128059
7,0.0259605378830013,0.0194201050917255
8,0.0210289163794922,0.0218288567965366
9,0.0166153734904903,0.0239990496760982
10,0.0127813344524714,0.0257861865812718
11,0.00955332374674595,0.0270893524300533
12,0.00692458395467051,0.0278613885639744
13,0.00485838379555384,0.028108433884291
14,0.00329398657945003,0.0278784900608405
15,0.00215498371237103,0.0272419582319258
16,0.00135865265362936,0.0262699833673491
17,0.000824614328206801,0.0250175486486564
18,0.000481376049069406,0.0235167738262746
19,0.000270078550206394,0.0217821078028162
20,0.000145547972996546,0.0198245195927939
21,7.53042026581512e-05,0.0176683377140849
22,3.73899940879491e-05,0.0153635662620857
23,1.7810378471349e-05,0.0129886110940194
24,8.13686392695111e-06,0.0106423457305924
25,3.56461597997108e-06,0.00842852555609496
