s,p,q
-25,4.72024491245498e-06,0.00709924682655104
-24,1.0477374352023e-05,0.00724687972731841
-23,2.23064862191495e-05,0.00774731254159139
-22,4.55622364742168e-05,0.00850852102316587
-21,8.93086791248514e-05,0.00942286150319865
-20,0.000168048475425083,0.0103866037271711
-19,0.000303659351148529,0.0113153151898362
-18,0.000527150571720584,0.0121531627239678
-17,0.000879620213432754,0.0128755755156628
-16,0.00141164150402203,0.0134859024949956
-15,0.00218036202614651,0.0140074923545211
-14,0.00324397753591415,0.0144730130049157
-13,0.00465397070934467,0.0149129830567581
-12,0.00644645651705657,0.0153456222427377
-11,0.00863484233383847,0.0157702767171515
-10,0.0112063657024647,0.0161665919968162
-9,0.0141245267421555,0.0165008782345713
-8,0.0173378448380216,0.0167394679130626
-7,0.0207930251056845,0.0168664840998602
-6,0.0244482642598739,0.0169010429803213
-5,0.0282810818313936,0.0169075566480221
-4,0.0322856464353297,0.0169934001690247
-3,0.036457415300689,0.0172910787517471
-2,0.040767440423633,0.0179266317704099
-1,0.0451334359476307,0.018981007303848
0,0.0493977288445128,0.0204548097858434
1,0.0533219628854094,0.0222476428706462
2,0.0566044669497662,0.0241605160075104
3,0.0589196042427863,0.0259239143634509
4,0.0599714385493733,0.0272467811148572
5,0.0595492041950051,0.0278751721239666
6,0.0575710612012406,0.0276459524451036
7,0.0541056754795766,0.0265218716335544
8,0.0493670323662947,0.0245994209237752
9,0.0436845052213655,0.02208832786055
10,0.0374555780426942,0.0192688986586412
11,0.0310915339481962,0.0164384095191169
12,0.0249665957992332,0.0138591631283722
13,0.0193789193698914,0.01171881409893
14,0.014528363164147,0.0101093345566378
15,0.0105120483926353,0.00902612938314267
16,0.00733523705895979,0.00838463344794063
17,0.00493264826747706,0.00804892523875409
18,0.00319435657504673,0.00786559145120655
19,0.0019908605251553,0.00769608356663726
20,0.00119341399756461,0.00744186433688393
21,0.000687695636258901,0.00705850857327296
22,0.000380751960586279,0.00655730671568329
23,0.000202459506420333,0.00599540382855362
24,0.000103351362608973,0.00545758793795354
25,5.0632460364611e-05,0.00503409258524996
