s,p,q
-25,0.000328650288686071,0.00875045983688227
-24,0.000572764203659636,0.0102485982574544
-23,0.00095597414962405,0.0117325789831405
-22,0.00152824724814528,0.0131508072031198
-21,0.00234041487772871,0.0144446257303769
-20,0.00343445574884026,0.0155457431418113
-19,0.0048312937422473,0.0163780476327676
-18,0.00651892997034025,0.0168663140614097
-17,0.00844507349170499,0.0169514922391877
-16,0.0105186882097715,0.0166088339167511
-15,0.0126233981130315,0.0158626817930157
-14,0.0146424158405805,0.014791627123959
-13,0.0164903375909617,0.0135202805670144
-12,0.0181432821225825,0.0121982347270409
-11,0.0196571826487096,0.0109712564521863
-10,0.0211657805709167,0.00995261319605934
-9,0.0228550305150252,0.00920267332082329
-8,0.0249177989605691,0.00872252582700385
-7,0.0274995111635743,0.00846326043183841
-6,0.0306492702745627,0.00834812232382956
-5,0.0342903678432616,0.00830133596205769
-4,0.0382190572306057,0.00827585203371236
-3,0.042132618524609,0.00827285299572392
-2,0.0456797268658624,0.00834819878788273
-1,0.0485205260180948,0.00860433342452751
0,0.0503821941047848,0.00916958387178352
1,0.0510982666520938,0.0101694655170353
2,0.0506252866996156,0.0116960818320679
3,0.0490364925777463,0.0137818641096223
4,0.046497346956167,0.0163829294068819
5,0.0432306170722447,0.0193755647050097
6,0.0394792473476061,0.0225670901462111
7,0.0354739577049674,0.0257198753332874
8,0.0314101710706727,0.0285848333395083
9,0.0274362409651009,0.0309386298055635
10,0.0236524903369266,0.0326175709140923
11,0.0201185859791496,0.0335411707741113
12,0.0168655068081251,0.0337200912260772
13,0.0139080376917983,0.0332464378473562
14,0.0112544138233743,0.0322686481119026
15,0.00891125857331447,0.0309572478937165
16,0.00688380834706422,0.0294702084511403
17,0.00517297144842526,0.0279264922774874
18,0.00377152345312014,0.0263935075543828
19,0.00266154607326677,0.0248895652933528
20,0.00181430736231174,0.0233977935399262
21,0.00119263699356849,0.0218850728836834
22,0.0007549474098161,0.0203193752254374
23,0.000459663383168737,0.0186811236492157
24,0.000268953750723148,0.0169675131475005
25,0.000151115460422314,0.0151915074027993
