s,p,q
-25,1.81852259798135e-05,5.07664488905152e-06
-24,3.84291864098684e-05,1.16170184515924e-05
-23,7.79908924733473e-05,2.54687375880739e-05
-22,0.000152049832364344,5.34996620572958e-05
-21,0.000284850240362466,0.000107688922222563
-20,0.000512952056046789,0.000207742396110907
-19,0.000888221774017344,0.000384137808024353
-18,0.00147952551278754,0.000681006662632422
-17,0.00237177230471437,0.00115781742665216
-16,0.00366094023556165,0.00188847583034139
-15,0.00544420430436656,0.00295645591264916
-14,0.00780536492676138,0.00444517685184487
-13,0.0107973160512174,0.00642415703537417
-12,0.0144248751138265,0.00893330579884279
-11,0.0186322934260777,0.0119694576640723
-10,0.023299553305448,0.0154800365851382
-9,0.028249839950376,0.0193677489440001
-8,0.0332676452144631,0.0235071799523073
-7,0.0381237427587709,0.0277697629393644
-6,0.0426010387526737,0.0320493745822618
-5,0.0465151050005733,0.0362787575625411
-4,0.0497253065663692,0.0404285862281634
-3,0.0521360507391099,0.0444864334649534
-2,0.0536912276756652,0.0484206184796289
-1,0.0543667638130255,0.0521410546197188
0,0.054165563997781,0.0554726968970119
1,0.0531164659948699,0.0581550603228161
2,0.051275716495237,0.0598736976548439
3,0.048727642359033,0.0603188831015898
4,0.0455815762520481,0.0592568517777007
5,0.0419643158907613,0.0565935287298223
6,0.0380100098445817,0.052411896382365
7,0.0338507781608349,0.0469716630672685
8,0.0296108114591375,0.0406710169064991
9,0.0254045972836107,0.0339810290880934
10,0.0213376249300953,0.0273700909640616
11,0.0175067675560953,0.021236720194212
12,0.0139981070309383,0.0158645236519025
13,0.010881797272403,0.0114053010269581
14,0.00820554537004356,0.00788821489058018
15,0.00598936060931894,0.00524716341550215
16,0.0042239275203628,0.00335619503889602
17,0.00287360025167792,0.00206378531857185
18,0.00188335569818611,0.00121984622040765
19,0.00118784128736299,0.000692954193202469
20,0.000720306762391123,0.000378271041226232
21,0.000419660239188484,0.000198400984103438
22,0.000234773943840192,9.99703533888458e-05
23,0.000126059251507081,4.83871929508681e-05
24,6.49402299395117e-05,2.24939941970716e-05
25,3.20878662603438e-05,1.00421003497598e-05
