s,p,q
-25,1.30321052138082e-05,0.00262624202678854
-24,2.77743464925193e-05,0.00359305789412674
-23,5.68588005396003e-05,0.00473333708796954
-22,0.000111852609666404,0.00601009711894246
-21,0.000211532716707151,0.00736387999462827
-20,0.000384769681833618,0.00871809995068501
-19,0.000673515905353532,0.00998879003675995
-18,0.00113521078458114,0.0110974955406288
-17,0.00184363368950225,0.0119853215971103
-16,0.0028871183470759,0.0126257556647973
-15,0.00436323413866472,0.0130337913705943
-14,0.00636962767708779,0.0132689881950227
-13,0.00899165254608596,0.013430459833629
-12,0.0122884641320447,0.0136426358053822
-11,0.0162800354894506,0.0140322740119826
-10,0.0209376538174623,0.0146996433019366
-9,0.0261796655907059,0.015689539736984
-8,0.0318727100608215,0.0169698039895621
-7,0.0378370064107763,0.0184250499561751
-6,0.0438532815796407,0.019870620937045
-5,0.0496693340496952,0.021086598644325
-4,0.0550061001489037,0.0218654247124654
-3,0.0595656374557684,0.0220615479809809
-2,0.0630452162415636,0.0216295735197728
-1,0.065161275766902,0.0206397075695756
0,0.0656837902470587,0.0192653381524984
1,0.0644764669012397,0.0177454245953903
2,0.061533314086442,0.0163314224293548
3,0.0569999750146611,0.0152325534517326
4,0.0511704038535623,0.014573283941691
5,0.0444556909199683,0.014373169700435
6,0.0373299592349514,0.0145530592115925
7,0.0302651479780941,0.0149647787862193
8,0.0236695464280754,0.0154355822377027
9,0.0178431687945598,0.015815193990124
10,0.0129574531204831,0.0160130102603589
11,0.00905966323816564,0.0160160371907626
12,0.00609632260087971,0.015883706886544
13,0.00394673207711173,0.0157223255081841
14,0.00245751499755912,0.0156476409157829
15,0.00147142239418838,0.0157470959223033
16,0.000846971977687883,0.0160527855980023
17,0.000468607489585847,0.0165322077323339
18,0.000249162723694504,0.0170980013147819
19,0.00012729770778279,0.0176320787197707
20,6.24820017196771e-05,0.0180158031996591
21,2.94592207024358e-05,0.0181572013089156
22,1.33400005722856e-05,0.0180084567840001
23,5.80090467529749e-06,0.0175708768984929
24,2.42202373112177e-06,0.0168884798056631
25,9.70826880717503e-07,0.0160339633858313
