s,p,q
-25,2.04763230259671e-06,1.19047526540584e-05
-24,5.0208231087872e-06,2.55679981433831e-05
-23,1.18103939623553e-05,5.26788161890012e-05
-22,2.66550564834911e-05,0.000104148159761038
-21,5.77274855274678e-05,0.000197641679698449
-20,0.000119988073523528,0.000360145686052489
-19,0.000239393703317563,0.000630440587283759
-18,0.000458537833888465,0.00106073994812279
-17,0.000843325868269034,0.00171653329890846
-16,0.00148951336823872,0.0026736862044008
-15,0.00252693261337696,0.00401224036457055
-14,0.00411827278607567,0.00580715096900696
-13,0.00644883294646472,0.00811724049870627
-12,0.00970431852541594,0.010974576807505
-11,0.014035966556195,0.0143768350000901
-10,0.0195160859386356,0.0182846206323083
-9,0.0260917846238765,0.022624204571078
-8,0.0335487444538447,0.0272941140671025
-7,0.0414984715007735,0.0321723934593305
-6,0.049399855422268,0.0371209941355042
-5,0.0566186556240491,0.0419851660719342
-4,0.0625180526337325,0.0465886151297221
-3,0.0665627816273488,0.0507284572610002
-2,0.0684125505556682,0.0541760960596962
-1,0.0679806396529904,0.0566897577394229
0,0.0654416822804231,0.0580411346019843
1,0.0611864947125111,0.0580532738633043
2,0.0557368386882646,0.0566414223161115
3,0.0496438482807975,0.0538452501987313
4,0.0433967258800361,0.0498413550552318
5,0.0373625256489748,0.0449294311949009
6,0.0317660545396914,0.0394926558011065
7,0.026705869329747,0.0339402806299527
8,0.0221927507892507,0.0286455871785655
9,0.018193679191639,0.023893567789058
10,0.0146672141298274,0.0198496757911134
11,0.0115829558953226,0.0165549120405655
12,0.00892513179244387,0.0139454447783291
13,0.00668555721845754,0.0118890690075831
14,0.00485302766453417,0.0102276759312324
15,0.00340497603883834,0.00881508198865849
16,0.00230437175208798,0.00754256289811121
17,0.00150190872239076,0.00634898309156987
18,0.000941603075648155,0.00521695555708488
19,0.000567329148852939,0.00415970064380462
20,0.000328285923647385,0.00320450668259614
21,0.000182347088545178,0.00237799269714176
22,9.71868462780292e-05,0.00169639613390994
23,4.96877918085758e-05,0.00116177658794847
24,2.4362683252939e-05,0.000763144857284689
25,1.1453914137146e-05,0.000480533392600884
