s,p,q
-25,4.91724440425167e-06,0.00867818072675658
-24,1.16407204529925e-05,0.00987810902274135
-23,2.64112021974643e-05,0.0108806926494594
-22,5.74362184581103e-05,0.0116081599832925
-21,0.000119734039408444,0.0120044493645196
-20,0.000239295771427564,0.0120430184584745
-19,0.000458561332213237,0.0117320458244389
-18,0.000842701440892649,0.0111168194245484
-17,0.00148540229003171,0.010279126366924
-16,0.00251189819828333,0.0093333251011347
-15,0.00407621448597662,0.00841869621865704
-14,0.00634946807337506,0.00768777557298821
-13,0.00949715183545909,0.00729072489322236
-12,0.0136458732079516,0.00735640198361932
-11,0.0188437396555531,0.00797167862004772
-10,0.025022474588521,0.00916170593169576
-9,0.0319718524508397,0.0108750452551776
-8,0.0393366269976117,0.0129783651870852
-7,0.0466420621569271,0.0152650337737616
-6,0.0533471454056801,0.0174798220197042
-5,0.0589166926177921,0.0193580959392939
-4,0.0628976676635343,0.020673212731837
-3,0.0649834363796632,0.0212819842596082
-2,0.0650530037647831,0.0211567518686944
-1,0.0631791905318028,0.0203948149899503
0,0.0596074783424712,0.019201339915961
1,0.0547131477998099,0.0178488226340571
2,0.0489468342137731,0.0166224239824365
3,0.0427779503233589,0.0157640567688796
4,0.0366430519946422,0.0154280308641394
5,0.0309038271792473,0.0156576522416088
6,0.0258178707986468,0.0163866692419323
7,0.0215245788599222,0.0174634784034599
8,0.0180474994408244,0.0186910027305974
9,0.0153125917735953,0.0198721457303741
10,0.0131790905278415,0.0208501813569203
11,0.0114768943758478,0.0215353290495509
12,0.0100427948775566,0.0219125798817469
13,0.00874830205733628,0.0220306735284596
14,0.00751434757370347,0.0219768016607516
15,0.00631191876381267,0.0218449438900379
16,0.00515137392227366,0.0217068452984366
17,0.00406559726491229,0.0215932309064954
18,0.00309265956107856,0.0214893701545286
19,0.00226241807988341,0.0213446534082933
20,0.00158926552131345,0.0210918426755531
21,0.00107095946863557,0.0206693555744827
22,0.000691862670669411,0.020039933293756
23,0.000428303536307628,0.0192010546846639
24,0.000254007678889348,0.0181855015471706
25,0.000144286552876043,0.0170533427252682
