s,p,q
-25,2.48415277561056e-05,0.00554150363058407
-24,5.04555151650747e-05,0.00618357322919081
-23,9.84542958094604e-05,0.00705236457992877
-22,0.000184675488354702,0.00807363331350239
-21,0.000333213785632472,0.00916228689474667
-20,0.000578771071822085,0.0102371136063871
-19,0.000968576991339872,0.0112332054521067
-18,0.00156322300182734,0.0121099950252883
-17,0.00243570235630811,0.0128538834992949
-16,0.00366807389716278,0.0134755572434861
-15,0.00534548371902714,0.0140029814949644
-14,0.00754773551752716,0.0144716074291723
-13,0.0103390947079384,0.0149136340948981
-12,0.0137574266922368,0.015348404065567
-11,0.0178040206672597,0.0157762112475468
-10,0.0224355033238832,0.0161777245423382
-9,0.0275591039301035,0.0165204854307735
-8,0.033032201338444,0.0167722663120569
-7,0.0386665719070572,0.0169186755322941
-6,0.0442371120670844,0.0169800053787125
-5,0.0494941704254377,0.0170210017751592
-4,0.0541782220173867,0.0171479081060621
-3,0.0580356612973975,0.0174900990740282
-2,0.0608349896592954,0.0181682885680277
-1,0.0623833178520278,0.0192562846027064
0,0.0625433504142484,0.0207468145616589
1,0.06125040501186,0.0225325411023873
2,0.0585275431958964,0.0244103755707347
3,0.054495192165459,0.026111140323195
4,0.0493707874692977,0.0273492766917746
5,0.0434548932887271,0.0278810324245468
6,0.03710314316748,0.0275565735014331
7,0.0306873649283455,0.0263528608930857
8,0.0245528684737771,0.0243794700808998
9,0.0189805499275327,0.0218569642497402
10,0.0141614289738439,0.0190744572772573
11,0.0101878516814467,0.0163374592879819
12,0.00706115440544713,0.0139179586890234
13,0.00471169101685635,0.0120163031082484
14,0.00302496908871428,0.0107401477563808
15,0.00186759213960562,0.0101011945463507
16,0.00110832555359523,0.0100269311216026
17,0.000631993170096224,0.010382663584854
18,0.000346159626788839,0.0109987142505734
19,0.00018207005223855,0.0116982331781125
20,9.19378306405139e-05,0.0123220908432155
21,4.45607852311728e-05,0.0127483644183065
22,2.07269209694213e-05,0.0129048017750529
23,9.25060236918032e-06,0.0127733411969108
24,3.96092087606555e-06,0.0123864142510096
25,1.62688699248408e-06,0.0118155497190858
