s,p,q
-25,2.09451391508788e-05,8.34124902646039e-06
-24,4.35052609967071e-05,1.86326302759934e-05
-23,8.66167463190298e-05,3.98634485217547e-05
-22,0.000165322145166535,8.16891675926553e-05
-21,0.000302562857841939,0.000160355306621332
-20,0.00053108857914427,0.000301566983639766
-19,0.000894395765124957,0.000543418050016494
-18,0.00144574909195179,0.000938476901444519
-17,0.00224442159889262,0.00155371129198345
-16,0.00334880578971966,0.00246678122462786
-15,0.00480703124039366,0.00375761997990529
-14,0.00664697140962358,0.00549535322127894
-13,0.00886856694540774,0.00772240068779215
-12,0.0114416236926404,0.0104395864467788
-11,0.0143111791022911,0.0135974025726138
-10,0.0174101517752145,0.0170982825161359
-9,0.0206759476187059,0.0208122769510038
-8,0.0240652162134501,0.0246041645615049
-7,0.0275603629101026,0.0283650742840972
-6,0.0311634888854274,0.0320381481959076
-5,0.0348778001965756,0.0356275550838287
-4,0.038681658660181,0.0391841661563371
-3,0.0425041725946644,0.0427686608361244
-2,0.0462117355032158,0.0464013711184178
-1,0.0496117133063639,0.0500146177846455
0,0.0524737293545035,0.0534248911593624
1,0.0545630781309219,0.0563378240088663
2,0.0556771676002914,0.0583895128496436
3,0.0556758782146896,0.0592163168455603
4,0.0544999260823826,0.058535676015549
5,0.0521758948581453,0.0562161345030311
6,0.0488103498545989,0.0523172546059859
7,0.044576966659841,0.0470886691525094
8,0.0396999177741449,0.040929204518012
9,0.0344350645048809,0.0343178519782691
10,0.0290492871993935,0.0277349055572405
11,0.0237984001843084,0.021592120606963
12,0.0189053221037819,0.0161858287581013
13,0.0145415111664489,0.0116789093269047
14,0.0108150661334536,0.00810937479054372
15,0.00776786829638946,0.00541755163610744
16,0.00538204276637355,0.00348158677719847
17,0.00359373938680496,0.00215202346105923
18,0.00231068548370925,0.00127924743543718
19,0.00142963277187362,0.000731213193065134
20,0.000850627868726231,0.000401845721951569
21,0.000486484459009415,0.000212296530592926
22,0.000267318921153275,0.000107803919684408
23,0.000141080631635468,5.26103691739743e-05
24,7.14909509293324e-05,2.46710387988058e-05
25,3.47751381095337e-05,1.11151240596203e-05
