s,p,q
-25,2.57651313969155e-05,0.0039597385123593
-24,5.12311770674245e-05,0.00508906062837454
-23,9.76887644528283e-05,0.00630907506470128
-22,0.000178715355172799,0.00755612477161241
-21,0.000313863881747383,0.00875705505385285
-20,0.000529552858462534,0.00983840196965224
-19,0.000859171506640565,0.010735755736857
-18,0.00134206415843196,0.0114016206667794
-17,0.00202131763523608,0.0118107757271291
-16,0.00294068902502684,0.0119628960927924
-15,0.00414143380100142,0.0118826194474503
-14,0.00565999336181782,0.0116172161404339
-13,0.00752726057595092,0.0112318191416991
-12,0.00976940964935123,0.0108022580188477
-11,0.0124092750029998,0.0104062251815273
-10,0.0154664648013008,0.0101146134913757
-9,0.0189543184969861,0.00998574184198516
-8,0.0228727278330509,0.0100650116014256
-7,0.027197511413474,0.0103908583216018
-6,0.0318687690339233,0.0110049993038601
-5,0.0367816022743822,0.0119620508688949
-4,0.0417822603161817,0.0133321023266743
-3,0.0466713074339956,0.0151909615359205
-2,0.0512135794039091,0.0175967120627173
-1,0.0551534329045659,0.0205568508354185
0,0.0582336003347054,0.0239955209414746
1,0.060216576337559,0.02773292341072
2,0.0609080056057665,0.0314873736130065
3,0.0601811301428934,0.0349046932867283
4,0.0579997675400125,0.0376114243036782
5,0.054435263792357,0.039280550567365
6,0.0496717595754122,0.039693849470076
7,0.0439951373329452,0.0387853277964683
8,0.0377644418875583,0.0366552585269508
9,0.0313694007806663,0.0335522530087323
10,0.0251820595598058,0.0298288505474569
11,0.019512661373536,0.025881827512998
12,0.0145788257121837,0.0220905014284865
13,0.0104932402400902,0.0187648157176801
14,0.00726997892068043,0.0161110833009296
15,0.00484504829001801,0.0142184894488262
16,0.00310422364722832,0.0130651417019182
17,0.00191110283578221,0.0125394010748609
18,0.00113008158011226,0.0124706666460597
19,0.000641617476566626,0.0126635499072077
20,0.000349665167203691,0.0129300996012463
21,0.000182863495665284,0.0131160029396622
22,9.17498103032091e-05,0.013118122624068
23,4.4157617965181e-05,0.0128920815420628
24,2.03825595891421e-05,0.0124497994225206
25,9.02203265971399e-06,0.0118479904935993
