s,p,q
-25,2.573292588003e-05,0.000319205989286483
-24,5.42297363059233e-05,0.000535817021213051
-23,0.000109642408149178,0.000865319367285959
-22,0.000212735262547755,0.00134610375995544
-21,0.000396248599097387,0.0020200166317084
-20,0.000708817371646272,0.00292917695103449
-19,0.00121825238627562,0.00411236763130339
-18,0.00201282010489759,0.00560165271438679
-17,0.00319889523463094,0.00741965325673591
-16,0.00489353281964981,0.00957739501872717
-15,0.00721128543851394,0.0120720662965928
-14,0.0102459575431188,0.0148837802719958
-13,0.0140496509227843,0.0179708391263432
-12,0.0186128813908888,0.0212640552617163
-11,0.0238501463798322,0.0246619934822412
-10,0.029594717241646,0.028029879339182
-9,0.0356046794584788,0.0312047718598715
-8,0.0415798873920014,0.0340082605150829
-7,0.0471873416918148,0.0362658282495554
-6,0.0520912299623838,0.0378299160538768
-5,0.055983741027833,0.0386023909285598
-4,0.0586134770357184,0.0385519307159995
-3,0.0598092262504569,0.037722693849535
-2,0.0594974671915719,0.0362321581286001
-1,0.0577120858031213,0.0342578130162499
0,0.054594689766367,0.0320142448904598
1,0.0503841206747139,0.029723910617885
2,0.0453947044974936,0.0275863145923612
3,0.0399844788348661,0.0257510140787166
4,0.0345167171673274,0.0242995055785338
5,0.0293199199830413,0.0232394580222171
6,0.024652451864652,0.0225122153921532
7,0.0206777697057472,0.022011598825114
8,0.0174546108806407,0.0216095485444618
9,0.0149438145182495,0.0211827192889907
10,0.0130301563005106,0.0206341750274334
11,0.011554439527296,0.0199058584793198
12,0.0103489332080251,0.018980180959418
13,0.00926874767030397,0.0178721598732083
14,0.00821312314871377,0.0166160743689478
15,0.00713351771560013,0.01525174636196
16,0.00602893123238361,0.0138148738691851
17,0.00493198382909351,0.012333640964651
18,0.00389097524686001,0.0108310384587802
19,0.00295312384739491,0.00933012467029642
20,0.00215270008717154,0.00785869875661735
21,0.0015055652790933,0.00645070541102113
22,0.00100954597868727,0.00514356346031132
23,0.000648730874660815,0.00397255048503889
24,0.000399378905236308,0.00296453520482954
25,0.000235506356148722,0.00213337437029511
