s,p,q
-25,1.18224606751631e-06,0.00987979803775266
-24,2.86319282393488e-06,0.0116143174419929
-23,6.65373580215262e-06,0.0132819887369023
-22,1.48406636506133e-05,0.0147865330437444
-21,3.17780807435186e-05,0.016028985871316
-20,6.534579284327e-05,0.0169148255320448
-19,0.000129083275257265,0.0173634285940602
-18,0.000245048364578224,0.0173193983654491
-17,0.000447253184397677,0.0167638022205021
-16,0.000785219864145345,0.0157221777378606
-15,0.00132681539054838,0.0142661074735466
-14,0.00215917189173216,0.0125065238026526
-13,0.00338633226834049,0.0105792917457231
-12,0.00512244342590647,0.00862608948585548
-11,0.00747994120424836,0.0067751442006341
-10,0.0105531785551115,0.00512638519287014
-9,0.0143991214170097,0.00374412533303353
-8,0.019017753072938,0.00265813044287433
-7,0.024335400739724,0.0018717489684799
-6,0.0301942130956671,0.00137431842141345
-5,0.0363505708407035,0.00115457588569361
-4,0.0424845000817395,0.00121210132210811
-3,0.0482212695520883,0.00156453834160552
-2,0.0531651279500927,0.00224914425498184
-1,0.0569432537516618,0.00331800334246839
0,0.0592552968500334,0.00482707718322177
1,0.0599208146816429,0.00682030268406573
2,0.0589145899033867,0.00931119344489235
3,0.0563797736042099,0.0122656194671759
4,0.0526121166858809,0.01559017960023
5,0.0480150767167799,0.0191303385333661
6,0.0430335952273008,0.0226809775692798
7,0.0380810378877513,0.0260093238881142
8,0.0334764841475154,0.0288869710128568
9,0.0294069203144381,0.0311248149500488
10,0.0259216688298906,0.0326031765381791
11,0.0229571109338033,0.0332898276955266
12,0.0203816751316185,0.0332411889660743
13,0.0180467766639127,0.0325860629621061
14,0.0158299037427485,0.0314958114555864
15,0.0136605511118767,0.0301485172512505
16,0.0115261451766547,0.0286962019558633
17,0.00946112889625239,0.0272430012182828
18,0.00752620634399188,0.025838629526562
19,0.00578569531652234,0.0244866856217094
20,0.00428939149637726,0.0231630408369606
21,0.00306239790110613,0.0218372206451205
22,0.00210327178738851,0.0204900022501835
23,0.00138854906489518,0.0191229534825096
24,0.000880657017849506,0.0177590248775335
25,0.00053633576763866,0.0164361180372684
